date, pm25, pm10, o3, no2, so2, co
2020/10/22, 34, 24, 23, 11, , 
2020/10/23, 31, 16, 22, 4, , 
2020/10/24, 19, 17, 23, 5, , 
2020/10/25, 12, 22, 23, 6, , 
2020/10/26, 21, 19, 22, 8, , 
2020/10/27, 18, 21, 23, 6, , 
2020/10/28, 25, 20, 23, 9, , 
2020/10/29, 23, 19, 21, 8, , 
2020/10/30, 25, 26, 21, 10, , 
2020/10/31, 36, 13, 24, 2, , 
2020/9/1, 25, 32, 36, 7, , 
2020/9/2, 38, 45, 33, 18, , 
2020/9/3, 31, 38, 36, 8, , 
2020/9/4, 26, 22, 27, 3, , 
2020/9/5, 23, 18, 23, 7, , 
2020/9/6, 27, 26, 26, 7, , 
2020/9/7, 22, 30, 24, 10, , 
2020/9/8, 27, 34, 26, 7, , 
2020/9/9, 35, 29, 19, 5, , 
2020/9/10, 38, 38, 27, 8, , 
2020/9/11, 32, 29, 32, 5, , 
2020/9/12, 37, 29, 40, 10, , 
2020/9/13, 32, 45, 47, 19, , 
2020/9/14, 39, 51, 63, 25, , 
2020/9/15, 56, 50, 56, 8, , 
2020/9/16, 59, 38, 30, 3, , 
2020/9/17, 46, 38, 39, 6, , 
2020/9/18, 39, 22, 36, 6, , 
2020/9/19, 56, 27, 39, 7, , 
2020/9/20, 46, 33, 46, 8, , 
2020/9/21, 50, 53, 41, 12, , 
2020/9/22, 58, 66, 23, 8, , 
2020/9/23, 34, 57, 23, 6, , 
2020/9/24, 19, 28, 23, 3, , 
2020/9/25, 20, 18, 23, 2, , 
2020/9/26, 20, 13, 21, 1, , 
2020/9/27, 17, 14, 15, 4, , 
2020/9/28, 19, 32, 15, 14, , 
2020/9/29, 46, 41, 24, 14, , 
2020/9/30, 37, 36, 25, 9, , 
2020/8/1, 31, 20, 29, 1, , 
2020/8/2, 21, 22, 25, 4, , 
2020/8/3, 21, 32, 42, 6, , 
2020/8/4, 26, 35, 47, 14, , 
2020/8/5, 40, 37, 69, 11, , 
2020/8/6, 40, 37, 56, 10, , 
2020/8/7, 36, 37, 68, 9, , 
2020/8/8, 41, 37, 65, 5, , 
2020/8/9, 46, 26, 61, 10, , 
2020/8/10, 36, 51, 67, 12, , 
2020/8/11, 52, 33, 54, 9, , 
2020/8/12, 43, 28, 41, 6, , 
2020/8/13, 32, 19, 33, 4, , 
2020/8/14, 23, 20, 40, 5, , 
2020/8/15, 23, 21, 39, 5, , 
2020/8/16, 32, 16, 24, 7, , 
2020/8/17, 18, 24, 30, 9, , 
2020/8/18, 23, 34, 25, 8, , 
2020/8/19, 24, 29, 40, 9, , 
2020/8/20, 25, 28, 30, 6, , 
2020/8/21, 25, 33, 31, 1, , 
2020/8/22, 27, 23, 27, 1, , 
2020/8/23, 22, 32, 26, 5, , 
2020/8/24, 19, 29, 29, 10, , 
2020/8/25, 25, 36, 26, 2, , 
2020/8/26, 29, 35, 29, 8, , 
2020/8/27, 28, 22, 21, 3, , 
2020/8/28, 20, 23, 22, 3, , 
2020/8/29, 17, 17, 25, 1, , 
2020/8/30, 18, 25, 27, 4, , 
2020/8/31, 22, 32, 30, 7, , 
2020/7/1, 17, 15, 22, 3, , 
2020/7/2, 23, 18, 25, 3, , 
2020/7/3, 27, 18, 21, 4, , 
2020/7/4, 24, 10, 12, 1, , 
2020/7/5, 14, 28, 25, 1, , 
2020/7/6, 35, 27, 35, 6, , 
2020/7/7, 29, 23, 24, 5, , 
2020/7/8, 21, 23, 28, 4, , 
2020/7/9, 23, 11, , 2, , 
2020/7/10, 21, 17, , 3, , 
2020/7/11, 23, 19, , 2, , 
2020/7/12, 30, 23, 41, 3, , 
2020/7/13, 34, 16, 33, 3, , 
2020/7/14, 25, 30, 25, 3, , 
2020/7/15, 32, 18, 20, 2, , 
2020/7/16, 27, 20, 27, 5, , 
2020/7/17, 24, 26, 35, 4, , 
2020/7/18, 36, 27, 35, 2, , 
2020/7/19, 29, 29, 32, 2, , 
2020/7/20, 31, 27, 35, 3, , 
2020/7/21, 25, 33, 35, 3, , 
2020/7/22, 27, 42, 43, 9, , 
2020/7/23, 39, 33, 31, 3, , 
2020/7/24, 29, 13, 24, 7, , 
2020/7/25, 27, 18, 23, 2, , 
2020/7/26, 16, 36, 34, 6, , 
2020/7/27, 26, 28, 28, 1, , 
2020/7/28, 22, 19, 35, 5, , 
2020/7/29, 29, 36, 43, 7, , 
2020/7/30, 31, 52, 54, 13, , 
2020/7/31, 49, 27, 31, 3, , 
2020/6/1, 32, 29, 49, 5, , 
2020/6/2, 38, 29, 49, 4, , 
2020/6/3, 44, 18, 28, 4, , 
2020/6/4, 40, 15, 28, 3, , 
2020/6/5, 23, 12, 31, 1, , 
2020/6/6, 21, 13, 27, 2, , 
2020/6/7, 27, 14, 21, 4, , 
2020/6/8, 33, 18, 28, 2, , 
2020/6/9, 31, 24, 37, 5, , 
2020/6/10, 36, 21, 41, 4, , 
2020/6/11, 38, 14, 33, 5, , 
2020/6/12, 26, 10, 32, 5, , 
2020/6/13, 23, 11, 30, 3, , 
2020/6/14, 30, 9, 31, 5, , 
2020/6/15, 25, 8, 31, 5, , 
2020/6/16, 26, 12, 30, 9, , 
2020/6/17, 28, 9, 29, 10, , 
2020/6/18, 27, 12, 26, 5, , 
2020/6/19, 27, 15, 32, 6, , 
2020/6/20, 30, 19, 21, 8, , 
2020/6/21, 39, 29, 33, 5, , 
2020/6/22, 38, 26, 47, 8, , 
2020/6/23, 41, 32, 51, 7, , 
2020/6/24, 41, 34, 64, 7, , 
2020/6/25, 45, 35, 46, 10, , 
2020/6/26, 50, 22, 26, 4, , 
2020/6/27, 32, 14, 29, 1, , 
2020/6/28, 22, 19, 28, 1, , 
2020/6/29, 24, 23, 23, 5, , 
2020/6/30, 23, 18, 15, 4, , 
2020/5/1, 23, 13, 37, 3, , 
2020/5/2, 24, 14, 27, 7, , 
2020/5/3, 32, 16, 28, 6, , 
2020/5/4, 36, 25, 24, 7, , 
2020/5/5, 58, 22, 44, 7, , 
2020/5/6, 45, 25, 48, 10, , 
2020/5/7, 45, 23, 55, 8, , 
2020/5/8, 50, 21, 38, 8, , 
2020/5/9, 48, 14, 32, 3, , 
2020/5/10, 34, 41, 24, 1, , 
2020/5/11, 37, 24, , 3, , 
2020/5/12, 30, 27, 38, 4, , 
2020/5/13, 44, 18, 35, 2, , 
2020/5/14, 33, 20, 37, 3, , 
2020/5/15, 33, 18, 41, 4, , 
2020/5/16, 39, 15, 43, 4, , 
2020/5/17, 34, 20, 38, 5, , 
2020/5/18, 32, 19, 32, 5, , 
2020/5/19, 30, 17, 34, 3, , 
2020/5/20, 25, 24, 53, 7, , 
2020/5/21, 42, 23, 31, 11, , 
2020/5/22, 37, 28, 30, 2, , 
2020/5/23, 31, 21, 32, 1, , 
2020/5/24, 38, 29, 34, 5, , 
2020/5/25, 35, 30, 40, 5, , 
2020/5/26, 41, 26, 46, 4, , 
2020/5/27, 43, 30, 39, 2, , 
2020/5/28, 36, 28, 41, 4, , 
2020/5/29, 32, 26, 43, 5, , 
2020/5/30, 38, 21, 36, 5, , 
2020/5/31, 29, 20, 40, 4, , 
2020/4/1, 59, 18, , 3, , 
2020/4/2, 48, 17, , 5, , 
2020/4/3, 48, 18, , 5, , 
2020/4/4, 49, 17, , 3, , 
2020/4/5, 42, 18, , 9, , 
2020/4/6, 47, 22, , 7, , 
2020/4/7, 57, 30, , 11, , 
2020/4/9, 57, 31, 51, 8, , 
2020/4/10, 68, 25, 50, 5, , 
2020/4/11, 56, 23, 46, 5, , 
2020/4/12, 55, 27, 30, 3, , 
2020/4/13, 53, 20, 36, 2, , 
2020/4/14, 34, 20, 40, 6, , 
2020/4/15, 37, 26, 40, 10, , 
2020/4/16, 47, 31, 40, 9, , 
2020/4/17, 56, 11, 34, 4, , 
2020/4/18, 26, 27, 41, 3, , 
2020/4/19, 70, 30, 39, 4, , 
2020/4/20, 68, 23, 40, 5, , 
2020/4/21, 42, 26, 45, 5, , 
2020/4/22, 60, 31, 54, 6, , 
2020/4/23, 48, 29, 55, 8, , 
2020/4/24, 58, 20, 40, 3, , 
2020/4/25, 52, 22, 44, 2, , 
2020/4/26, 51, 22, 38, 9, , 
2020/4/27, 42, 14, 33, 2, , 
2020/4/28, 28, 14, 33, 3, , 
2020/4/29, 23, 13, 31, 2, , 
2020/4/30, 20, 12, 32, 1, , 
2020/3/1, 19, 9, , 9, , 
2020/3/2, 17, 20, , 17, , 
2020/3/3, 39, 25, , 18, , 
2020/3/4, 41, 13, , 15, , 
2020/3/5, 29, 16, , 7, , 
2020/3/6, 36, 25, , 15, , 
2020/3/7, 46, 16, , 8, , 
2020/3/8, 35, 15, , 6, , 
2020/3/9, 28, 6, , 5, , 
2020/3/10, 16, 11, 27, 6, , 
2020/3/11, 16, 12, 29, 3, , 
2020/3/12, 22, 22, 28, 8, , 
2020/3/13, 35, 20, 23, 12, , 
2020/3/14, 33, 24, 31, 10, , 
2020/3/15, 40, 22, 16, 9, , 
2020/3/16, 40, 35, 12, 12, , 
2020/3/17, 60, 43, 1, 14, , 
2020/3/18, 79, 33, , 8, , 
2020/3/19, 65, 39, , 5, , 
2020/3/20, 100, 11, , 3, , 
2020/3/21, 33, 13, , 2, , 
2020/3/22, 34, 13, , 3, , 
2020/3/23, 34, 16, , 5, , 
2020/3/24, 42, 23, , 5, , 
2020/3/25, 60, 23, , 5, , 
2020/3/26, 61, 34, , 7, , 
2020/3/27, 82, 55, , 5, , 
2020/3/28, 118, 22, , 1, , 
2020/3/29, 34, 17, , 2, , 
2020/3/30, 23, 19, , 3, , 
2020/3/31, 49, 21, , 6, , 
2020/2/1, 19, 6, 22, 5, , 
2020/2/2, 12, 16, 27, 10, , 
2020/2/3, 21, 16, 27, 4, , 
2020/2/4, 19, 25, 20, 12, , 
2020/2/5, 26, 41, , 19, , 
2020/2/6, 45, 42, , 21, , 
2020/2/7, 50, 29, , 22, , 
2020/2/8, 51, , , 5, , 
2020/2/9, 33, , , 3, , 
2020/2/10, 31, , , 4, , 
2020/2/11, 21, , , 11, , 
2020/2/12, 27, , , 7, , 
2020/2/13, 31, , , 11, , 
2020/2/14, 33, , , 12, , 
2020/2/15, 42, , , 3, , 
2020/2/16, 23, , , 6, , 
2020/2/17, 18, , , 9, , 
2020/2/18, 22, , , 8, , 
2020/2/19, 34, , , 9, , 
2020/2/20, 27, , , 13, , 
2020/2/21, 31, , , 8, , 
2020/2/22, 28, , , 4, , 
2020/2/23, 15, 11, , 6, , 
2020/2/24, 10, 8, , 6, , 
2020/2/25, 16, 9, , 5, , 
2020/2/26, 19, 12, , 10, , 
2020/2/27, 25, 31, , 19, , 
2020/2/28, 47, 29, , 5, , 
2020/2/29, 42, 11, , 8, , 
2020/1/1, 75, 20, 9, 16, , 
2020/1/2, 47, 13, 20, 8, , 
2020/1/3, 29, 22, 18, 12, , 
2020/1/4, 39, 22, 19, 14, , 
2020/1/5, 41, 29, 18, 19, , 
2020/1/6, 53, 26, 14, 19, , 
2020/1/7, 50, 16, 16, 16, , 
2020/1/8, 31, 12, 18, 9, , 
2020/1/9, 26, 15, 23, 7, , 
2020/1/10, 25, 24, 22, 21, , 
2020/1/11, 44, 23, 18, 15, , 
2020/1/12, 43, 19, 19, 12, , 
2020/1/13, 28, 18, 22, 6, , 
2020/1/14, 27, 19, 21, 12, , 
2020/1/15, 39, 28, 15, 19, , 
2020/1/16, 42, 16, 24, 10, , 
2020/1/17, 29, 18, 20, 13, , 
2020/1/18, 33, 22, 19, 7, , 
2020/1/19, 41, 32, 14, 10, , 
2020/1/20, 49, 43, 6, 17, , 
2020/1/21, 69, 42, 4, 17, , 
2020/1/22, 80, 34, 7, 11, , 
2020/1/23, 63, 51, 2, 15, , 
2020/1/24, 93, 59, 1, 18, , 
2020/1/25, 93, 51, 1, 18, , 
2020/1/26, 96, 14, , 10, , 
2020/1/27, 34, 9, , 5, , 
2020/1/28, 18, 16, , 12, , 
2020/1/29, 25, 19, 16, 20, , 
2020/1/30, 30, 12, 19, 8, , 
2020/1/31, 11, 8, 24, 5, , 
2019/10/1, 24, 15, 23, 5, , 
2019/10/2, 21, 33, 16, 18, , 
2019/10/3, 39, 22, 22, 8, , 
2019/10/4, 36, 13, 18, 7, , 
2019/10/5, 28, 14, 26, 6, , 
2019/10/6, 27, 18, 25, 6, , 
2019/10/7, 32, 12, 21, 10, , 
2019/10/8, 23, 21, 23, 10, , 
2019/10/9, 24, 23, 22, 9, , 
2019/10/10, 31, 26, 23, 17, , 
2019/10/11, 34, 30, 19, 17, , 
2019/10/12, 43, 26, 26, 9, , 
2019/10/13, 43, 27, 26, 9, , 
2019/10/14, 30, 14, 27, 7, , 
2019/10/15, 21, 16, 19, 9, , 
2019/10/16, 16, 18, 22, 13, , 
2019/10/17, 20, 17, 28, 7, , 
2019/10/18, 20, 15, 24, 12, , 
2019/10/19, 29, 13, 17, 8, , 
2019/10/20, 28, 12, 23, 9, , 
2019/10/21, 20, 32, 8, 16, , 
2019/10/22, 47, 34, 8, 9, , 
2019/10/23, 42, 25, 20, 12, , 
2019/10/24, 37, 23, 14, 13, , 
2019/10/25, 30, 21, 17, 11, , 
2019/10/26, 29, 15, 19, 6, , 
2019/10/27, 26, 24, 16, 7, , 
2019/10/28, 29, 25, 13, 9, , 
2019/10/29, 37, 36, 8, 12, , 
2019/10/30, 54, 37, 3, 9, , 
2019/10/31, 62, 17, 14, 11, , 
2019/11/1, 33, 14, 26, 4, , 
2019/11/2, 23, 15, 22, 6, , 
2019/11/3, 20, 17, 23, 8, , 
2019/11/4, 26, 26, 22, 15, , 
2019/11/5, 36, 25, 13, 14, , 
2019/11/6, 41, 20, 22, 10, , 
2019/11/7, 26, 28, 11, 17, , 
2019/11/8, 37, 24, 15, 14, , 
2019/11/9, 54, 21, 9, 11, , 
2019/11/10, 41, 12, 21, 10, , 
2019/11/11, 37, 16, 21, 16, , 
2019/11/12, 29, 17, 19, 14, , 
2019/11/13, 29, 22, 21, 16, , 
2019/11/14, 28, 16, 8, 14, , 
2019/11/15, 46, 20, 12, 13, , 
2019/11/16, 34, 28, 11, 10, , 
2019/11/17, 46, 29, 8, 10, , 
2019/11/18, 44, 31, 16, 22, , 
2019/11/19, 48, 31, 12, 15, , 
2019/11/20, 54, 21, 17, 16, , 
2019/11/21, 57, 11, 21, 12, , 
2019/11/22, 30, 21, 16, 9, , 
2019/11/23, 39, 32, 19, 16, , 
2019/11/24, 57, 23, 14, 15, , 
2019/11/25, 32, 18, 16, 15, , 
2019/11/26, 27, 9, 21, 8, , 
2019/11/27, 21, 10, 22, 7, , 
2019/11/28, 21, 13, 19, 12, 1, 
2019/11/29, 35, 17, 22, 12, , 
2019/11/30, 38, 14, 15, 7, , 
2019/12/1, 51, 32, 7, 16, , 
2019/12/2, 62, 40, 2, 17, , 
2019/12/3, 60, 43, 3, 15, , 
2019/12/4, 64, 43, 2, 20, , 
2019/12/5, 75, 25, 10, 19, , 
2019/12/6, 58, 18, 17, 14, , 
2019/12/7, 27, 13, 25, 6, , 
2019/12/8, 23, 16, 28, 7, , 
2019/12/9, 21, 39, 12, 20, , 
2019/12/10, 49, 21, 18, 16, , 
2019/12/11, 30, 16, 21, 14, , 
2019/12/12, 20, 16, 28, 7, , 
2019/12/13, 26, 20, 31, 9, , 
2019/12/14, 30, 20, 30, 12, , 
2019/12/15, 30, 14, 19, 22, , 
2019/12/16, 34, 4, 15, 17, , 
2019/12/17, 34, 41, 18, 19, , 
2019/12/18, 34, 32, 10, 18, , 
2019/12/19, 30, 14, 24, 9, , 
2019/12/20, 15, 19, 23, 9, , 
2019/12/21, 22, 12, 28, 5, , 
2019/12/22, 22, 17, 26, 7, , 
2019/12/23, 28, 16, 25, 7, , 
2019/12/24, 30, 15, 26, 7, , 
2019/12/25, 18, 21, 19, 19, , 
2019/12/26, 39, 13, 24, 8, , 
2019/12/27, 30, 20, 16, 11, , 
2019/12/28, 38, , , 15, , 
2019/12/29, 70, , , , , 
2019/7/1, 27, 21, 36, 4, , 
2019/7/2, 31, 24, 37, 3, , 
2019/7/3, 32, 26, 40, 4, , 
2019/7/4, 35, 34, 41, 7, , 
2019/7/5, 37, 31, 57, 5, , 
2019/7/6, 40, 20, 32, 3, , 
2019/7/7, 37, 26, 34, 3, , 
2019/7/8, 32, 21, 33, 4, , 
2019/7/9, 27, 30, 41, 8, , 
2019/7/10, 39, 42, 42, 18, , 
2019/7/11, 53, 26, 30, 3, , 
2019/7/12, 35, 20, 28, 3, , 
2019/7/13, 33, , 24, 2, , 
2019/7/14, 34, 29, 31, 3, , 
2019/7/15, 29, 34, 38, 6, , 
2019/7/16, 43, 43, 43, 10, , 
2019/7/17, 43, 42, 29, 6, , 
2019/7/18, 35, 37, 29, 6, , 
2019/7/19, 25, 39, 19, 9, , 
2019/7/20, 35, 27, 27, 4, , 
2019/7/21, 27, 37, 53, 10, , 
2019/7/22, 36, 45, 48, 11, , 
2019/7/23, 46, 56, 68, 12, , 
2019/7/24, 59, 62, 54, 15, , 
2019/7/25, 71, 43, 33, 4, , 
2019/7/26, 45, 18, 22, 2, , 
2019/7/27, 18, 26, 27, 2, , 
2019/7/28, 30, 31, 37, 9, , 
2019/7/29, 33, 38, 25, 9, , 
2019/7/30, 29, 34, 23, 3, , 
2019/7/31, 26, 35, 29, 8, , 
2019/8/1, 34, 32, 31, 3, , 
2019/8/2, 27, 28, 28, 4, , 
2019/8/3, 39, 25, 41, 7, , 
2019/8/4, 40, 24, 26, 4, , 
2019/8/5, 33, 31, 16, 7, , 
2019/8/6, 23, 29, 26, 5, , 
2019/8/7, 27, 32, 30, 11, , 
2019/8/8, 37, 22, 20, 12, , 
2019/8/9, 29, 21, 28, 2, , 
2019/8/10, 35, 19, 24, 3, , 
2019/8/11, 33, 17, 24, 7, , 
2019/8/12, 27, 13, 22, 4, , 
2019/8/13, 21, 18, 24, 6, , 
2019/8/14, 19, 11, 20, 1, , 
2019/8/15, 25, 19, 24, 6, , 
2019/8/16, 34, 12, 17, 5, , 
2019/8/17, 18, 8, 22, 5, , 
2019/8/18, 13, 22, 25, 5, , 
2019/8/19, 28, 23, 29, 6, , 
2019/8/20, 29, 27, 31, 8, , 
2019/8/21, 32, 23, 37, 8, , 
2019/8/22, 35, 26, 41, 8, , 
2019/8/23, 44, 26, 42, 9, , 
2019/8/24, 50, 28, 47, 15, , 
2019/8/25, 52, 30, 46, 13, , 
2019/8/26, 49, 38, 60, 13, , 
2019/8/27, 53, 31, 42, 13, , 
2019/8/28, 51, 21, 29, 4, , 
2019/8/29, 33, 31, 34, 11, , 
2019/8/30, 34, 32, 43, 9, , 
2019/8/31, 32, 16, 28, 3, , 
2019/9/1, 21, 22, 32, 7, , 
2019/9/2, 25, 25, 32, 8, , 
2019/9/3, 28, 33, 29, 10, , 
2019/9/4, 37, 21, 22, 6, , 
2019/9/5, 40, 25, 32, 8, , 
2019/9/6, 41, 13, 22, 3, , 
2019/9/7, 25, 13, 29, 3, , 
2019/9/8, 20, 24, 30, 12, , 
2019/9/9, 28, 24, 33, 10, , 
2019/9/10, 30, 22, 28, 9, , 
2019/9/11, 28, 15, 15, 5, , 
2019/9/12, 12, 10, 15, 7, , 
2019/9/13, 21, 22, 27, 6, , 
2019/9/14, 29, 30, 41, 8, , 
2019/9/15, 42, 30, 29, 7, , 
2019/9/16, 31, 20, 27, 4, , 
2019/9/17, 33, 32, 26, 4, , 
2019/9/18, 28, 29, 26, 5, , 
2019/9/19, 24, 33, 30, 10, , 
2019/9/20, 24, 28, 36, 9, , 
2019/9/21, 35, 18, 24, 8, , 
2019/9/22, 30, 19, 25, 6, , 
2019/9/23, 23, 15, 19, 10, , 
2019/9/24, 20, 18, 20, 8, , 
2019/9/25, 28, 18, 25, 7, , 
2019/9/26, 31, 17, 24, 7, , 
2019/9/27, 20, 17, 26, 5, , 
2019/9/28, 23, 13, 24, 5, , 
2019/9/29, 19, 21, 26, 6, , 
2019/9/30, 24, 16, 23, 7, , 
2019/4/1, 77, 36, 35, 11, , 
2019/4/2, 56, 17, 34, 8, , 
2019/4/3, 21, 22, 35, 19, , 
2019/4/4, 39, 24, 32, 12, , 
2019/4/5, 30, 32, 31, 8, , 
2019/4/6, 58, 16, 34, 8, , 
2019/4/7, 34, 32, 26, 14, , 
2019/4/8, 63, 25, 24, 14, , 
2019/4/9, 59, 49, 21, 8, , 
2019/4/10, 94, 40, 29, 7, , 
2019/4/11, 67, 44, 27, 7, , 
2019/4/12, 77, 30, 32, 8, , 
2019/4/13, 61, 27, 33, 7, , 
2019/4/14, 68, 40, 36, 12, , 
2019/4/15, 70, 33, 26, 13, , 
2019/4/16, 69, 34, 31, 13, , 
2019/4/17, 48, 35, 42, 11, , 
2019/4/18, 49, 42, 43, 13, , 
2019/4/19, 52, 24, 49, 8, , 
2019/4/20, 46, 35, 47, 9, , 
2019/4/21, 58, 41, 44, 15, , 
2019/4/22, 52, 45, 25, 15, , 
2019/4/23, 52, 44, 35, 10, , 
2019/4/24, 30, 18, 30, 8, , 
2019/4/25, 22, 25, 31, 10, , 
2019/4/26, 23, 27, 33, 2, , 
2019/4/27, 26, 20, 29, 4, , 
2019/4/28, 28, 29, 25, 10, , 
2019/4/29, 39, 39, 28, 8, , 
2019/4/30, 79, 42, 34, 6, , 
2019/5/1, 85, 39, 26, 6, , 
2019/5/2, 76, 19, 24, 6, , 
2019/5/3, 43, 16, 23, 5, , 
2019/5/4, 24, 18, 32, 3, , 
2019/5/5, 29, 26, 28, 9, , 
2019/5/6, 39, 30, 36, 14, , 
2019/5/7, 47, 19, 27, 8, , 
2019/5/8, 33, 14, 28, 7, , 
2019/5/9, 28, 22, 29, 15, , 
2019/5/10, 38, 16, 29, 3, , 
2019/5/11, 33, 21, 34, 3, , 
2019/5/12, 35, 25, 35, 4, , 
2019/5/13, 30, 27, 36, 5, , 
2019/5/14, 30, 29, 37, 8, , 
2019/5/15, 36, 25, 37, 8, , 
2019/5/16, 33, 32, 28, 9, , 
2019/5/17, 53, 26, 32, 9, , 
2019/5/18, 44, 27, 23, 6, , 
2019/5/19, 71, 30, 30, 4, , 
2019/5/20, 45, 41, 28, 6, , 
2019/5/21, 52, 32, 40, 9, , 
2019/5/22, 43, 39, 49, 18, , 
2019/5/23, 49, 24, 40, 7, , 
2019/5/24, 44, 26, 31, 5, , 
2019/5/25, 43, 24, 24, 5, , 
2019/5/26, 35, 19, 31, 2, , 
2019/5/27, 27, 18, 22, 3, , 
2019/5/28, 26, 20, 30, 7, , 
2019/5/29, 30, 27, 19, 2, , 
2019/5/30, 20, 26, 34, 8, , 
2019/5/31, 37, 27, 41, 10, , 
2019/6/1, 44, 29, 45, 8, , 
2019/6/2, 40, 24, 29, 7, , 
2019/6/3, 34, 36, 34, 9, , 
2019/6/4, 34, 24, 27, 5, , 
2019/6/5, 28, 10, 30, 6, , 
2019/6/6, 30, 20, 34, 5, , 
2019/6/7, 19, 22, 27, 3, , 
2019/6/8, 22, 21, 32, 8, , 
2019/6/9, 29, 17, 30, 4, , 
2019/6/10, 29, 28, 25, 11, , 
2019/6/12, 18, 22, 29, 7, , 
2019/6/13, 21, 26, 38, 14, , 
2019/6/14, 38, 17, 33, 5, , 
2019/6/15, 30, 20, 25, 3, , 
2019/6/16, 30, 29, 32, 11, , 
2019/6/17, 35, 28, 39, 9, , 
2019/6/18, 33, 22, 36, 7, , 
2019/6/19, 35, 16, 26, 4, , 
2019/6/20, 38, 28, 29, 5, , 
2019/6/21, 26, 24, 38, 3, , 
2019/6/22, 29, 28, 39, 4, , 
2019/6/23, 47, 39, 39, 8, , 
2019/6/24, 47, 42, 52, 8, , 
2019/6/25, 52, 45, 48, 4, , 
2019/6/26, 67, 38, 44, 3, , 
2019/6/27, 52, 32, 51, 7, , 
2019/6/28, 39, 30, 59, 7, , 
2019/6/29, 42, 34, 35, 7, , 
2019/6/30, 53, 24, 30, 3, , 
2019/1/1, 45, 18, 14, 6, , 
2019/1/2, 37, 22, 13, 9, , 
2019/1/3, 47, 27, 13, 11, , 
2019/1/4, 62, 24, 15, 7, , 
2019/1/5, 62, 26, 13, 12, , 
2019/1/6, 78, 32, 9, 16, , 
2019/1/7, 68, 15, 19, 6, , 
2019/1/8, 39, 19, 19, 6, , 
2019/1/9, 37, 27, 13, 11, , 
2019/1/10, 41, 24, 12, 16, , 
2019/1/11, 60, 16, 17, 10, , 
2019/1/12, 51, 26, 25, 3, , 
2019/1/13, 38, 24, 21, 6, , 
2019/1/14, 38, 26, 21, 17, , 
2019/1/15, 59, 32, 22, 18, , 
2019/1/16, 54, 13, 21, 10, , 
2019/1/17, 32, 33, 9, 28, , 
2019/1/18, 74, 23, 10, 18, , 
2019/1/19, 66, 20, 6, 7, , 
2019/1/20, 73, 44, 4, 21, , 
2019/1/21, 117, 40, 6, 22, , 
2019/1/22, 104, 22, 15, 12, , 
2019/1/23, 56, 58, 7, 23, , 
2019/1/24, 110, 46, 5, 25, , 
2019/1/25, 84, 16, 22, 10, , 
2019/1/26, 34, 7, 27, 5, , 
2019/1/27, 29, 14, 24, 8, , 
2019/1/28, 37, 20, 19, 22, , 
2019/1/29, 55, 21, 22, 10, , 
2019/1/30, 35, 21, 16, 16, , 
2019/1/31, 55, 25, 16, 23, , 
2019/2/1, 45, 20, 14, 9, , 
2019/2/2, 56, 23, 17, 9, , 
2019/2/3, 48, 35, 11, 26, , 
2019/2/4, 74, 39, 14, 23, , 
2019/2/5, 61, 47, 15, 19, , 
2019/2/6, 58, 42, 25, 10, , 
2019/2/7, 37, 35, 23, 10, , 
2019/2/8, 37, 25, 29, 6, , 
2019/2/9, 39, 18, 31, 4, , 
2019/2/10, 32, 20, 25, 13, , 
2019/2/11, 41, 43, 13, 24, , 
2019/2/12, 71, 51, 9, 24, , 
2019/2/13, 85, 57, 5, 23, , 
2019/2/14, 78, 71, 7, 28, , 
2019/2/15, 84, 62, 13, 30, , 
2019/2/16, 106, 50, 23, 24, , 
2019/2/17, 84, 44, 24, 24, , 
2019/2/18, 79, 31, 22, 17, , 
2019/2/19, 57, 56, 19, 27, , 
2019/2/20, 105, 64, 4, 30, , 
2019/2/22, 91, 39, 19, 12, , 
2019/2/23, 66, 35, 17, 15, , 
2019/2/24, 58, 47, 13, 17, , 
2019/2/25, 62, 55, 13, 18, , 
2019/2/26, 60, 71, 11, 30, , 
2019/2/27, 98, 46, 29, 14, , 
2019/2/28, 72, 33, 30, 7, , 
2019/3/1, 42, 24, 27, 11, , 
2019/3/2, 37, 20, 28, 5, , 
2019/3/3, 33, 31, 35, 4, , 
2019/3/4, 22, 26, 28, 10, , 
2019/3/5, 21, 27, 16, 17, , 
2019/3/6, 34, 12, 31, 6, , 
2019/3/7, 23, 14, 30, 8, , 
2019/3/8, 30, 10, 28, 6, , 
2019/3/9, 30, 18, 36, 4, , 
2019/3/10, 26, 20, 32, 7, , 
2019/3/11, 28, 30, 31, 16, , 
2019/3/12, 35, 24, 30, 4, , 
2019/3/13, 30, 20, 28, 5, , 
2019/3/14, 20, 9, 25, 3, , 
2019/3/15, 18, 15, 34, 4, , 
2019/3/16, 22, 11, 34, 4, , 
2019/3/17, 23, 14, 28, 8, , 
2019/3/18, 27, 44, 28, 17, , 
2019/3/19, 47, 46, 23, 20, , 
2019/3/20, 60, 52, 29, 13, , 
2019/3/21, 69, 47, 19, 17, , 
2019/3/22, 70, 48, 26, 9, , 
2019/3/23, 84, 43, 20, 8, , 
2019/3/24, 84, 36, 30, 6, , 
2019/3/25, 33, 20, 33, 8, , 
2019/3/26, 37, 33, 28, 9, , 
2019/3/27, 64, 44, 26, 10, , 
2019/3/28, 87, 41, 26, 13, , 
2019/3/29, 67, 52, 39, 19, , 
