date, pm25, pm10, o3, no2, so2, co
2018/7/14, 15, 15, , , , 
2018/7/15, 13, 11, , , , 
2018/7/16, 9, 16, , , , 
2018/7/18, 11, 14, , , , 
2018/7/19, 13, 16, , , , 
2018/7/20, 11, 15, , , , 
2018/7/21, 11, 12, , , , 
2018/7/22, 11, 9, , , , 
2018/7/23, 9, 13, , , , 
2018/7/24, 9, 16, , , , 
2018/7/25, 9, 16, , , , 
2018/7/26, 11, 19, , , , 
2018/7/27, 13, 17, , , , 
2018/7/28, 9, 27, , , , 
2018/7/29, 27, 13, , , , 
2018/7/30, 17, 17, , , , 
2018/7/31, 19, 14, , , , 
2018/8/1, 15, 16, , , , 
2018/8/2, 13, 15, , , , 
2018/8/3, 13, 11, , , , 
2018/8/4, 9, 11, , , , 
2018/8/5, 9, 13, , , , 
2018/8/6, 13, 19, , , , 
2018/8/7, 13, 20, , , , 
2018/8/8, 9, 14, , , , 
2018/8/9, 11, 19, , , , 
2018/8/10, 17, , , , , 
2018/8/12, 13, 12, , , , 
2018/8/13, 13, 12, , , , 
2018/8/14, 9, 18, , , , 
2018/8/15, 15, 14, , , , 
2018/8/16, 15, 18, , , , 
2018/8/17, 19, 20, , , , 
2018/8/18, 21, 18, , , , 
2018/8/19, 21, 12, , , , 
2018/8/20, 15, 10, , , , 
2018/8/21, 9, 8, , , , 
2018/8/22, 7, 10, , , , 
2018/8/23, 9, 11, , , , 
2018/8/24, 11, 14, , , , 
2018/8/25, 15, 11, , , , 
2018/8/26, 13, 11, , , , 
